2014,1,ข้าวขาว100%ชั้น1,Asia,702000,29977759
2014,1,ข้าวขาว100%ชั้น1,NorthAmerica,394964,13366370
2014,1,ข้าวขาว100%ชั้น2,Asia,42344037,1503682309
2014,1,ข้าวขาว100%ชั้น2,Europe,11564617,411522279
2014,1,ข้าวขาว100%ชั้น2,NorthAmerica,36104676,1267106076
2014,1,ข้าวขาว100%ชั้น2,CenteralAmerica,478075,16044599
2014,1,ข้าวขาว100%ชั้น2,SouthAmerica,148161,5448258
2014,1,ข้าวขาว100%ชั้น2,Africa,20562942,632636817
2014,1,ข้าวขาว100%ชั้น2,AustraliaandOceania,5489682,198556972
2014,1,ข้าวขาว100%ชั้น3,Asia,1081668,37649585
2014,1,ข้าวขาว100%ชั้น3,Europe,157500,5452776
2014,1,ข้าวขาว100%ชั้น3,NorthAmerica,574453,20209577
2014,1,ข้าวขาว100%ชั้น3,CenteralAmerica,16408,582221
2014,1,ข้าวขาว100%ชั้น3,Africa,13500,479349
2014,1,ข้าวขาว100%ชั้น3,AustraliaandOceania,300176,10586080
2014,1,ข้าวขาว5%,Asia,572700,20228889
2014,1,ข้าวขาว5%,Europe,85000,3658540
2014,1,ข้าวขาว5%,NorthAmerica,362923,10792485
2014,1,ข้าวขาว5%,AustraliaandOceania,27710,889400
2014,1,ข้าวขาวหักเอวันเลิศพิเศษ,Asia,517001,9759586
2014,1,ข้าวขาวหักเอวันเลิศพิเศษ,Europe,968788,22939795
2014,1,ข้าวขาวหักเอวันเลิศพิเศษ,SouthAmerica,16221,438918
2014,1,ข้าวขาวหักเอวันเลิศพิเศษ,Africa,119925,2447685
2014,1,ข้าวขาวหักเอวันเลิศพิเศษ,AustraliaandOceania,32750,833278
2014,1,ข้าวขาวหักเอวันเลิศ,Asia,5006,105526
2014,1,ข้าวขาวหักเอวันเลิศ,Europe,696457,11048887
2014,1,ข้าวขาวหักเอวันเลิศ,NorthAmerica,539025,8838940
2014,1,ข้าวขาวหักเอวันเลิศ,SouthAmerica,3000,67012
