2017,1,ข้าวขาว100%ชั้น2,Asia,835887,21360840
2017,1,ข้าวขาว100%ชั้น2,Europe,284813,7104484
2017,1,ข้าวขาว100%ชั้น2,NorthAmerica,2028120,52584329
2017,1,ข้าวขาว100%ชั้น2,Africa,141509,3383519
2017,1,ข้าวขาว100%ชั้น2,AustraliaandOceania,153587,3496207
2017,1,ข้าวขาว5%,Asia,50000,1021792
2017,1,ข้าวขาว5%,Europe,20000,1091556
2017,1,ข้าวขาว5%,NorthAmerica,33596,639213
2017,1,ข้าวขาว5%,AustraliaandOceania,30200,961660
2017,1,ข้าวขาวหักเอวันเลิศพิเศษ,Asia,1672000,24168011
2017,1,ข้าวขาวหักเอวันเลิศพิเศษ,Europe,1134124,19567495
2017,1,ข้าวขาวหักเอวันเลิศพิเศษ,SouthAmerica,14000,302494
2017,1,ข้าวขาวหักเอวันเลิศพิเศษ,Africa,100000,1537365
2017,1,ข้าวขาวหักเอวันเลิศพิเศษ,AustraliaandOceania,19500,385548
2017,1,ข้าวขาวหักเอวันเลิศ,Asia,258500,3437133
2017,1,ข้าวขาวหักเอวันเลิศ,Europe,906548,13998106
2017,1,ข้าวขาวหักเอวันเลิศ,NorthAmerica,373032,6328166
2017,1,ข้าวขาวหักเอวันเลิศ,Africa,62682835,792685306
2017,1,ข้าวขาวหักเอวันเลิศ,AustraliaandOceania,67110,1081033
2017,1,ข้าวขาว100%,Asia,47698536,1170108521
2017,1,ข้าวขาว100%,Europe,13079288,334030955
2017,1,ข้าวขาว100%,NorthAmerica,37031806,918708734
2017,1,ข้าวขาว100%,CenteralAmerica,611312,14448711
2017,1,ข้าวขาว100%,SouthAmerica,82100,2391680
2017,1,ข้าวขาว100%,Africa,8888620,210167290
2017,1,ข้าวขาว100%,AustraliaandOceania,5842172,290709465
2017,2,ข้าวขาว100%ชั้น2,Asia,0,0
2017,2,ข้าวขาว100%ชั้น2,Europe,0,0
2017,2,ข้าวขาว100%ชั้น2,NorthAmerica,0,0
2017,2,ข้าวขาว100%ชั้น2,Africa,0,0
2017,2,ข้าวขาว100%ชั้น2,AustraliaandOceania,0,0
2017,2,ข้าวขาว5%,Asia,100500,2395157
2017,2,ข้าวขาว5%,Europe,20000,1084450
2017,2,ข้าวขาว5%,NorthAmerica,424273,8700569
2017,2,ข้าวขาว5%,AustraliaandOceania,19852,485418
2017,2,ข้าวขาวหักเอวันเลิศพิเศษ,Asia,11062500,164191239
2017,2,ข้าวขาวหักเอวันเลิศพิเศษ,Europe,1522892,27762950
2017,2,ข้าวขาวหักเอวันเลิศพิเศษ,SouthAmerica,9700,202961
2017,2,ข้าวขาวหักเอวันเลิศพิเศษ,Africa,0,0
2017,2,ข้าวขาวหักเอวันเลิศพิเศษ,AustraliaandOceania,2000,37153
2017,2,ข้าวขาวหักเอวันเลิศ,Asia,505000,6614958
2017,2,ข้าวขาวหักเอวันเลิศ,Europe,852077,14082432
2017,2,ข้าวขาวหักเอวันเลิศ,NorthAmerica,504320,8458197
2017,2,ข้าวขาวหักเอวันเลิศ,Africa,64275390,815980386
2017,2,ข้าวขาวหักเอวันเลิศ,AustraliaandOceania,28000,479926
2017,2,ข้าวขาว100%,Asia,62497596,1509837255
2017,2,ข้าวขาว100%,Europe,13701377,349759065
2017,2,ข้าวขาว100%,NorthAmerica,44601162,1093368517
2017,2,ข้าวขาว100%,CenteralAmerica,362758,8983339
2017,2,ข้าวขาว100%,SouthAmerica,72995,2046601
2017,2,ข้าวขาว100%,Africa,18649251,432481100
2017,2,ข้าวขาว100%,AustraliaandOceania,6235925,162683021
2017,3,ข้าวขาว100%ชั้น2,Asia,0,0
2017,3,ข้าวขาว100%ชั้น2,Europe,0,0
2017,3,ข้าวขาว100%ชั้น2,NorthAmerica,0,0
2017,3,ข้าวขาว100%ชั้น2,Africa,0,0
2017,3,ข้าวขาว100%ชั้น2,AustraliaandOceania,0,0
2017,3,ข้าวขาว5%,Asia,6000,358812
2017,3,ข้าวขาว5%,Europe,0,0
2017,3,ข้าวขาว5%,NorthAmerica,64139,1382103
2017,3,ข้าวขาว5%,AustraliaandOceania,18200,442348
2017,3,ข้าวขาวหักเอวันเลิศพิเศษ,Asia,13457700,195901174
2017,3,ข้าวขาวหักเอวันเลิศพิเศษ,Europe,1100410,18782558
2017,3,ข้าวขาวหักเอวันเลิศพิเศษ,SouthAmerica,10500,221777
2017,3,ข้าวขาวหักเอวันเลิศพิเศษ,Africa,1150000,16151838
2017,3,ข้าวขาวหักเอวันเลิศพิเศษ,AustraliaandOceania,24000,472159
2017,3,ข้าวขาวหักเอวันเลิศ,Asia,1223000,16999756
2017,3,ข้าวขาวหักเอวันเลิศ,Europe,864872,13435722
2017,3,ข้าวขาวหักเอวันเลิศ,NorthAmerica,382594,5988068
2017,3,ข้าวขาวหักเอวันเลิศ,Africa,93161215,1180668106
2017,3,ข้าวขาวหักเอวันเลิศ,AustraliaandOceania,44160,748953
2017,3,ข้าวขาว100%,Asia,67889269,1637021039
2017,3,ข้าวขาว100%,Europe,10803979,273435881
2017,3,ข้าวขาว100%,NorthAmerica,43567007,1069770276
2017,3,ข้าวขาว100%,CenteralAmerica,240148,6411403
2017,3,ข้าวขาว100%,SouthAmerica,131016,3321209
2017,3,ข้าวขาว100%,Africa,17050179,377442957
2017,3,ข้าวขาว100%,AustraliaandOceania,8052780,209197881
2017,4,ข้าวขาว100%ชั้น2,Asia,0,0
2017,4,ข้าวขาว100%ชั้น2,Europe,0,0
2017,4,ข้าวขาว100%ชั้น2,NorthAmerica,0,0
2017,4,ข้าวขาว100%ชั้น2,Africa,0,0
2017,4,ข้าวขาว100%ชั้น2,AustraliaandOceania,0,0
2017,4,ข้าวขาว5%,Asia,0,0
2017,4,ข้าวขาว5%,Europe,20000,1067244
2017,4,ข้าวขาว5%,NorthAmerica,48000,1222467
2017,4,ข้าวขาว5%,AustraliaandOceania,3408,75236
2017,4,ข้าวขาวหักเอวันเลิศพิเศษ,Asia,9942000,147137777
2017,4,ข้าวขาวหักเอวันเลิศพิเศษ,Europe,833203,14839182
2017,4,ข้าวขาวหักเอวันเลิศพิเศษ,SouthAmerica,0,0
2017,4,ข้าวขาวหักเอวันเลิศพิเศษ,Africa,5200080,53069311
2017,4,ข้าวขาวหักเอวันเลิศพิเศษ,AustraliaandOceania,150,2284
2017,4,ข้าวขาวหักเอวันเลิศ,Asia,315000,4105857
2017,4,ข้าวขาวหักเอวันเลิศ,Europe,747924,11645125
2017,4,ข้าวขาวหักเอวันเลิศ,NorthAmerica,467174,7356429
2017,4,ข้าวขาวหักเอวันเลิศ,Africa,28863700,344936485
2017,4,ข้าวขาวหักเอวันเลิศ,AustraliaandOceania,19260,291293
2017,4,ข้าวขาว100%,Asia,42623211,1048298867
2017,4,ข้าวขาว100%,Europe,6796353,176245497
2017,4,ข้าวขาว100%,NorthAmerica,28728483,704838141
2017,4,ข้าวขาว100%,CenteralAmerica,103594,2854478
2017,4,ข้าวขาว100%,SouthAmerica,55585,1361099
2017,4,ข้าวขาว100%,Africa,8002285,176205643
2017,4,ข้าวขาว100%,AustraliaandOceania,5051452,129225656
2017,5,ข้าวขาว100%ชั้น2,Asia,0,0
2017,5,ข้าวขาว100%ชั้น2,Europe,0,0
