2016,01,ข้าวขาว100%ชั้น1,Asia,807600,30254369
2016,01,ข้าวขาว100%ชั้น1,Europe,27140,809286
2016,01,ข้าวขาว100%ชั้น1,NorthAmerica,121996,3951008
2016,01,ข้าวขาว100%ชั้น1,Africa,92000,2474416
2016,01,ข้าวขาว100%ชั้น2,Asia,37636216,1158500458
2016,01,ข้าวขาว100%ชั้น2,Europe,10535969,326201132
2016,01,ข้าวขาว100%ชั้น2,NorthAmerica,38450647,1161512922
2016,01,ข้าวขาว100%ชั้น2,CenteralAmerica,492294,13736798
2016,01,ข้าวขาว100%ชั้น2,SouthAmerica,99520,3326965
2016,01,ข้าวขาว100%ชั้น2,Africa,13168024,353591901
2016,01,ข้าวขาว100%ชั้น2,AustraliaandOceania,7097017,224167392
2016,01,ข้าวขาว100%ชั้น3,Asia,1657528,4927466
2016,01,ข้าวขาว100%ชั้น3,Europe,265000,8625226
2016,01,ข้าวขาว100%ชั้น3,NorthAmerica,129590,4029055
2016,01,ข้าวขาว100%ชั้น3,CenteralAmerica,15541,564813
2016,01,ข้าวขาว100%ชั้น3,AustraliaandOceania,171467,5386912
2016,01,ข้าวขาว5%,Asia,1123200,30652702
2016,01,ข้าวขาว5%,Europe,20000,1109689
2016,01,ข้าวขาว5%,NorthAmerica,314135,7476612
2016,01,ข้าวขาว5%,AustraliaandOceania,5680,150731
2016,01,ข้าวขาวหักเอวันเลิศพิเศษ,Asia,1179000,17858559
2016,01,ข้าวขาวหักเอวันเลิศพิเศษ,Europe,980041,16912589
2016,01,ข้าวขาวหักเอวันเลิศพิเศษ,SouthAmerica,13500,281849
2016,01,ข้าวขาวหักเอวันเลิศพิเศษ,Africa,48150,863356
2016,01,ข้าวขาวหักเอวันเลิศพิเศษ,AustraliaandOceania,18500,361462
2016,01,ข้าวขาวหักเอวันเลิศ,Asia,15500,246221
2016,01,ข้าวขาวหักเอวันเลิศ,Europe,608800,10183259
2016,01,ข้าวขาวหักเอวันเลิศ,NorthAmerica,408242,6618245
2016,01,ข้าวขาวหักเอวันเลิศ,SouthAmerica,23000,367863
2016,01,ข้าวขาวหักเอวันเลิศ,AustraliaandOceania,100347620,1252841957
2016,02,ข้าวขาว100%ชั้น1,Asia,1121500,50430
2016,02,ข้าวขาว100%ชั้น1,Europe,50430,1887369
2016,02,ข้าวขาว100%ชั้น1,NorthAmerica,314820,10314611
2016,02,ข้าวขาว100%ชั้น1,Africa,210600,5686816
2016,02,ข้าวขาว100%ชั้น2,Asia,45864474,1387992306
2016,02,ข้าวขาว100%ชั้น2,Europe,11360785,355782969
2016,02,ข้าวขาว100%ชั้น2,NorthAmerica,42570457,1256756550
2016,02,ข้าวขาว100%ชั้น2,CenteralAmerica,110278,3494185
2016,02,ข้าวขาว100%ชั้น2,SouthAmerica,65650,2130677
2016,02,ข้าวขาว100%ชั้น2,Africa,15748156,427933795
2016,02,ข้าวขาว100%ชั้น2,AustraliaandOceania,4533239,142299372
2016,02,ข้าวขาว100%ชั้น3,Asia,805573,23888268
2016,02,ข้าวขาว100%ชั้น3,Europe,570513,17807069
2016,02,ข้าวขาว100%ชั้น3,NorthAmerica,372310,10981430
2016,02,ข้าวขาว100%ชั้น3,CenteralAmerica,47938,1744589
2016,02,ข้าวขาว100%ชั้น3,AustraliaandOceania,345316,10300086
2016,02,ข้าวขาว5%,Asia,558800,15560057
2016,02,ข้าวขาว5%,Europe,20000,1121161
2016,02,ข้าวขาว5%,NorthAmerica,246068,5783555
2016,02,ข้าวขาว5%,AustraliaandOceania,4544,121065
2016,02,ข้าวขาว10%,NorthAmerica,208424,4858309
2016,02,ข้าวขาวหักเอวันเลิศพิเศษ,Asia,7781000,121443743
2016,02,ข้าวขาวหักเอวันเลิศพิเศษ,Europe,1464601,26405926
2016,02,ข้าวขาวหักเอวันเลิศพิเศษ,SouthAmerica,15950,321168
2016,02,ข้าวขาวหักเอวันเลิศพิเศษ,Africa,0,0
2016,02,ข้าวขาวหักเอวันเลิศพิเศษ,AustraliaandOceania,45000,892941
2016,02,ข้าวขาวหักเอวันเลิศ,Asia,12000,173015
2016,02,ข้าวขาวหักเอวันเลิศ,Europe,991985,14893658
2016,02,ข้าวขาวหักเอวันเลิศ,NorthAmerica,278216.77,4617934.393
2016,02,ข้าวขาวหักเอวันเลิศ,SouthAmerica,0,0
2016,02,ข้าวขาวหักเอวันเลิศ,Africa,68246067.5,871138720.3
2016,02,ข้าวขาวหักเอวันเลิศ,AustraliaandOceania,119347.6,1966756.022
2016,03,ข้าวขาว100%ชั้น1,Asia,1366000,39509628.29
2016,03,ข้าวขาว100%ชั้น1,Europe,320000,8852214.976
2016,03,ข้าวขาว100%ชั้น1,NorthAmerica,252555.8,8084454.317
2016,03,ข้าวขาว100%ชั้น1,Africa,0,0
2016,03,ข้าวขาว100%ชั้น2,Asia,45033680.72,1338595580
2016,03,ข้าวขาว100%ชั้น2,Europe,11070792.52,335767443.7
2016,03,ข้าวขาว100%ชั้น2,NorthAmerica,38926153.32,1137660959
2016,03,ข้าวขาว100%ชั้น2,CenteralAmerica,203580.516,6401122.389
2016,03,ข้าวขาว100%ชั้น2,SouthAmerica,60070.9,1868215.28
2016,03,ข้าวขาว100%ชั้น2,Africa,18166278.41,483765891.6
2016,03,ข้าวขาว100%ชั้น2,AustraliaandOceania,7730107.5,235021358.9
2016,03,ข้าวขาว100%ชั้น3,Asia,1883642.5,55334563.2
